TripID,ID,WeekdayInt,WeekOfYearInt,HourInt,TripDurationInMinutes,RemainingTravelTimeInMinute,shiptype,Length,Breadth,Draught,Latitude,Longitude,SOG,COG,TH
424725,267429627,5,24,6,2307,1531,70,88,12,4.3,54.7,13.22,9.4,67.7,66
424725,268467270,5,24,4,2307,1644,70,88,12,4.3,54.59,12.74,9.2,66.7,66
424725,268468569,5,24,4,2307,1643,70,88,12,4.3,54.6,12.75,9.2,66.4,66
424725,268470016,5,24,4,2307,1642,70,88,12,4.3,54.6,12.75,9.2,66.1,66
424725,268471436,5,24,4,2307,1641,70,88,12,4.3,54.6,12.75,9.1,66.3,67
424725,267117367,5,24,6,2307,1552,70,88,12,4.3,54.68,13.13,9.9,67.3,65
424725,266890634,5,24,8,2307,1428,70,88,12,4.3,54.7,13.67,9.8,102.4,102
424725,268473653,5,24,4,2307,1639,70,88,12,4.3,54.6,12.76,9.2,66.4,67
424725,268475013,5,24,4,2307,1638,70,88,12,4.3,54.6,12.77,9.2,67.1,66
424725,268476465,5,24,4,2307,1637,70,88,12,4.3,54.6,12.77,9.2,66.9,66
424725,268477829,5,24,4,2307,1636,70,88,12,4.3,54.6,12.77,9.2,67,66
424725,267117518,5,24,8,2307,1397,70,88,12,4.3,54.68,13.81,9,103.2,102
424725,268480131,5,24,4,2307,1634,70,88,12,4.3,54.6,12.78,9.2,67.2,67
424725,267122659,5,24,8,2307,1396,70,88,12,4.3,54.68,13.81,9,103.1,101
424725,268483169,5,24,4,2307,1632,70,88,12,4.3,54.61,12.79,9.2,67.3,67
424725,266906719,5,24,9,2307,1347,70,88,12,4.3,54.65,14.01,8.9,107.4,105
424725,268484332,5,24,4,2307,1631,70,88,12,4.3,54.61,12.79,9.2,67.4,66
424725,268485790,5,24,4,2307,1630,70,88,12,4.3,54.61,12.8,9.3,67.8,66
424725,267124168,5,24,2,2307,1788,70,88,12,4.3,54.44,12.22,9,46.6,44
424725,268488164,5,24,4,2307,1628,70,88,12,4.3,54.61,12.81,9.3,67.8,66
424725,266909014,5,24,1,2307,1806,70,88,12,4.3,54.41,12.16,9.3,78,74
424725,268489662,5,24,4,2307,1627,70,88,12,4.3,54.61,12.81,9.3,67.4,67
424725,268490785,5,24,4,2307,1626,70,88,12,4.3,54.61,12.82,9.3,68.2,66
424725,267130053,5,24,9,2307,1334,70,88,12,4.3,54.64,14.06,8.9,107.8,105
424725,267132021,5,24,8,2307,1395,70,88,12,4.3,54.68,13.81,9,103.5,101
424725,267135140,5,24,2,2307,1787,70,88,12,4.3,54.44,12.22,9.1,48,44
424725,267146905,5,24,6,2307,1550,70,88,12,4.3,54.69,13.14,9.9,67.1,66
424725,267149291,5,24,2,2307,1786,70,88,12,4.3,54.44,12.22,9,46.3,43
424725,267155791,5,24,8,2307,1392,70,88,12,4.3,54.68,13.83,9,104.3,102
424725,268496189,5,24,4,2307,1622,70,88,12,4.3,54.62,12.83,9.3,68.7,67
424725,268497647,5,24,4,2307,1621,70,88,12,4.3,54.62,12.84,9.3,68.8,67
424725,267158477,5,24,2,2307,1785,70,88,12,4.3,54.44,12.23,9,46.3,44
424725,268500327,5,24,4,2307,1619,70,88,12,4.3,54.62,12.84,9.2,69.1,67
424725,268501699,5,24,4,2307,1618,70,88,12,4.3,54.62,12.85,9.3,68.8,66
424725,268502959,5,24,5,2307,1617,70,88,12,4.3,54.62,12.85,9.3,69.2,67
424725,267162648,5,24,9,2307,1333,70,88,12,4.3,54.64,14.07,8.9,107.2,105
424725,268508537,6,24,4,2307,228,70,88,12,4.3,54.8,18.61,9,127.2,125
424725,267164274,5,24,6,2307,1549,70,88,12,4.3,54.69,13.15,9.8,67.3,65
424725,268525839,6,24,4,2307,226,70,88,12,4.3,54.8,18.62,9.1,127.7,125
424725,266937624,5,24,5,2307,1564,70,88,12,4.3,54.67,13.08,9.7,68.5,66
424725,268546534,6,24,4,2307,223,70,88,12,4.3,54.8,18.63,9.2,127.9,124
424725,267177679,5,24,6,2307,1548,70,88,12,4.3,54.69,13.15,9.8,67.2,65
424725,267181264,5,24,8,2307,1389,70,88,12,4.3,54.68,13.84,9,103.7,102
424725,267182231,5,24,2,2307,1783,70,88,12,4.3,54.45,12.23,9.1,46.4,42
424725,267187105,5,24,8,2307,1388,70,88,12,4.3,54.67,13.84,9,103.6,101
424725,267200642,5,24,9,2307,1330,70,88,12,4.3,54.63,14.08,8.8,107.8,105
424725,268614517,6,24,4,2307,214,70,88,12,4.3,54.78,18.66,9.4,127.3,124
424725,268633088,6,24,4,2307,212,70,88,12,4.3,54.78,18.67,9.6,127.3,123
424725,267203920,5,24,2,2307,1782,70,88,12,4.3,54.45,12.24,9.1,46.7,44
424725,268656011,6,24,4,2307,209,70,88,12,4.3,54.77,18.68,9.6,126.8,123
424725,267207262,5,24,8,2307,1386,70,88,12,4.3,54.67,13.85,9,103.1,102
424725,267219188,5,24,2,2307,1780,70,88,12,4.3,54.45,12.24,9,42.2,33
424725,267221728,5,24,9,2307,1329,70,88,12,4.3,54.63,14.08,8.9,108.1,105
424725,267225612,5,24,6,2307,1545,70,88,12,4.3,54.69,13.16,9.7,67.6,66
424725,267230335,5,24,2,2307,1779,70,88,12,4.3,54.45,12.24,8.7,27.5,21
424725,267234448,5,24,6,2307,1544,70,88,12,4.3,54.69,13.17,9.7,68,65
424725,267236677,5,24,9,2307,1328,70,88,12,4.3,54.63,14.08,8.9,107.9,105
424725,267253990,5,24,2,2307,1777,70,88,12,4.3,54.46,12.25,8.8,22.1,19
424725,267254871,5,24,9,2307,1327,70,88,12,4.3,54.63,14.09,8.9,107.9,104
424725,267267423,5,24,6,2307,1542,70,88,12,4.3,54.69,13.18,9.7,67.4,66
424725,267274716,5,24,9,2307,1326,70,88,12,4.3,54.63,14.09,8.9,107.6,105
424725,267280624,5,24,6,2307,1541,70,88,12,4.3,54.69,13.18,9.7,68.2,66
424725,267289689,5,24,9,2307,1325,70,88,12,4.3,54.63,14.1,8.9,107.9,105
424725,268790718,6,24,1,2307,382,0,0,0,3.78,54.89,18,8.7,88,87
424725,267294280,5,24,6,2307,1540,70,88,12,4.3,54.7,13.18,9.6,67.9,66
424725,267306042,5,24,2,2307,1773,70,88,12,4.3,54.47,12.25,8.8,22.8,17
424725,267312001,5,24,9,2307,1324,70,88,12,4.3,54.63,14.1,8.9,107.2,105
424725,268821287,6,24,4,2307,188,70,86,11,4.3,54.74,18.76,9.4,124.9,124
424725,268834405,6,24,4,2307,187,70,86,11,4.3,54.74,18.76,9.4,124.4,124
424725,267312474,5,24,6,2307,1539,70,88,12,4.3,54.7,13.19,9.6,67.8,65
424725,268842804,6,24,1,2307,378,70,88,12,4.3,54.89,18.02,8.8,87.9,87
424725,267318805,5,24,2,2307,1772,70,88,12,4.3,54.47,12.26,8.9,21.6,17
424725,267328197,5,24,2,2307,1771,70,88,12,4.3,54.47,12.26,8.9,22.1,17
424725,267329493,5,24,9,2307,1323,70,88,12,4.3,54.63,14.1,8.9,107.2,105
424725,267350517,5,24,2,2307,1769,70,88,12,4.3,54.48,12.26,9,21.6,18
424725,267353477,5,24,6,2307,1536,70,88,12,4.3,54.7,13.2,9.6,67.6,65
424725,268871500,6,24,4,2307,182,70,86,11,4.3,54.73,18.78,9.1,125.5,123
424725,267362042,5,24,9,2307,1321,70,88,12,4.3,54.63,14.11,8.7,106.8,105
424725,267362917,5,24,2,2307,1768,70,88,12,4.3,54.48,12.26,9,22.9,18
424725,267368992,5,24,6,2307,1535,70,88,12,4.3,54.7,13.21,9.4,68,65
424725,267375541,5,24,2,2307,1767,70,88,12,4.3,54.48,12.26,9,21.1,18
424725,267380073,5,24,9,2307,1320,70,88,12,4.3,54.63,14.12,8.7,107,105
424725,267386912,5,24,6,2307,1534,70,88,12,4.3,54.7,13.21,9.5,67.8,66
424725,267387062,5,24,2,2307,1766,70,88,12,4.3,54.48,12.27,9,22.3,17
424725,267407278,5,24,6,2307,1533,70,88,12,4.3,54.7,13.21,9.4,67.6,65
424725,267464098,5,24,2,2307,1760,70,88,12,4.3,54.5,12.28,9,19.6,18
424725,267467084,5,24,6,2307,1529,70,88,12,4.3,54.71,13.23,9.5,67.9,66
424725,267482887,5,24,6,2307,1528,70,88,12,4.3,54.71,13.23,9.5,67.1,65
424725,267491169,5,24,6,2307,1527,70,88,12,4.3,54.71,13.24,9.5,67.5,66
424725,267495225,5,24,2,2307,1757,70,88,12,4.3,54.51,12.28,8.9,19.8,17
424725,268954046,6,24,5,2307,173,70,86,11,4.3,54.72,18.81,9,126.6,123
424725,267899589,5,24,3,2307,1720,70,88,12,4.3,54.54,12.42,9.3,77.1,75
424725,267902216,5,24,10,2307,1291,70,88,12,4.3,54.61,14.23,8.7,103.1,102
424725,267486567,5,24,10,2307,1314,70,88,12,4.3,54.62,14.14,8.5,105.4,105
424725,267944835,5,24,3,2307,1716,70,88,12,4.3,54.54,12.44,9.2,77.1,75
424725,267486671,5,24,2,2307,1758,70,88,12,4.3,54.5,12.28,8.9,19.7,17
424725,268988450,6,24,5,2307,169,70,86,11,4.3,54.71,18.83,8.5,123.6,124
424725,268999912,6,24,5,2307,168,70,86,11,4.3,54.71,18.83,8.5,123.8,123
424725,269004296,6,24,1,2307,363,70,88,12,4.3,54.89,18.09,8.7,88.2,87
424725,267493664,5,24,3,2307,1701,70,88,12,4.3,54.55,12.51,9.2,76.6,74
424725,269014477,6,24,5,2307,166,70,86,11,4.3,54.71,18.84,8.5,123.7,124
424725,269018167,6,24,5,2307,165,70,86,11,4.3,54.71,18.84,8.6,123.4,124
424725,267507418,5,24,10,2307,1313,70,88,12,4.3,54.62,14.14,8.5,106.6,106
424725,267509253,5,24,2,2307,1756,70,88,12,4.3,54.51,12.28,8.9,20,18
424725,267519883,5,24,10,2307,1312,70,88,12,4.3,54.62,14.15,8.7,107.5,105
424725,267520601,5,24,2,2307,1755,70,88,12,4.3,54.51,12.28,9,18.7,19
424725,267530072,5,24,2,2307,1754,70,88,12,4.3,54.51,12.28,9,25.3,27
424725,269053276,6,24,1,2307,358,70,88,12,4.3,54.89,18.11,8.9,88.1,87
424725,266809628,5,24,7,2307,1439,70,88,12,4.3,54.7,13.62,9.8,105,102
424725,267531744,5,24,10,2307,1311,70,88,12,4.3,54.62,14.15,8.8,106.5,105
424725,269069602,6,24,5,2307,159,70,86,11,4.3,54.7,18.86,8.7,124.4,123
424725,267532512,5,24,6,2307,1523,70,88,12,4.3,54.71,13.25,9.6,68.2,66
424725,267005104,5,24,1,2307,1798,70,88,12,4.3,54.42,12.19,8.9,41.6,36
424725,269090378,6,24,2,2307,355,70,88,12,4.3,54.89,18.12,8.9,88.1,86
424725,269090600,6,24,5,2307,156,70,86,11,4.3,54.7,18.87,8.7,125.4,123
424725,267006552,5,24,8,2307,1412,70,88,12,4.3,54.69,13.74,9,101.5,102
424725,267542293,5,24,6,2307,1523,70,88,12,4.3,54.71,13.26,9.5,68,66
424725,267976048,5,24,3,2307,1713,70,88,12,4.3,54.54,12.45,9.2,77,75
424725,267418993,5,24,6,2307,1532,70,88,12,4.3,54.7,13.22,9.5,67.7,65
424725,267555056,5,24,6,2307,1522,70,88,12,4.3,54.71,13.26,9.5,68.6,65
424725,267556196,5,24,2,2307,1752,70,88,12,4.3,54.52,12.29,8.9,54.6,65
424725,267556598,5,24,10,2307,1310,70,88,12,4.3,54.62,14.16,8.9,106.4,105
424725,267987642,5,24,10,2307,1286,70,88,12,4.3,54.6,14.25,8.6,101.9,101
424725,267560781,5,24,2,2307,1751,70,88,12,4.3,54.52,12.29,8.8,73.5,76
424725,267573228,5,24,2,2307,1750,70,88,12,4.3,54.52,12.3,9,74.7,75
424725,267988278,5,24,3,2307,1712,70,88,12,4.3,54.54,12.46,9.2,76.4,74
424725,267575493,5,24,10,2307,1309,70,88,12,4.3,54.62,14.16,8.9,107,105
424725,267581763,5,24,2,2307,1749,70,88,12,4.3,54.52,12.3,9.1,74,75
424725,269165804,6,24,5,2307,146,70,86,11,4.3,54.68,18.9,8.6,126.6,123
424725,267581810,5,24,6,2307,1521,70,88,12,4.3,54.71,13.26,9.6,67.2,65
424725,267589330,5,24,6,2307,1520,70,88,12,4.3,54.72,13.27,9.6,68.3,66
424725,268008149,5,24,10,2307,1285,70,88,12,4.3,54.6,14.26,8.6,103,101
424725,268023628,5,24,10,2307,1284,70,88,12,4.3,54.6,14.26,8.7,103.5,102
424725,269186860,6,24,5,2307,144,70,86,11,4.3,54.68,18.91,8.6,126,123
424725,267601650,5,24,10,2307,1307,70,88,12,4.3,54.62,14.17,9,107.2,105
424725,269198718,6,24,2,2307,344,70,88,12,4.3,54.89,18.17,8.9,87.9,87
424725,268033548,5,24,3,2307,1708,70,88,12,4.3,54.54,12.48,9.2,76.4,74
424725,269211368,6,24,2,2307,343,70,88,12,4.3,54.89,18.17,8.9,87.7,87
424725,269221647,6,24,2,2307,342,70,88,12,4.3,54.89,18.18,8.9,87.7,87
424725,267613913,5,24,2,2307,1746,70,88,12,4.3,54.52,12.31,9.1,74.7,75
424725,267622568,5,24,10,2307,1306,70,88,12,4.3,54.62,14.17,9,107.3,105
424725,269234133,6,24,2,2307,341,70,88,12,4.3,54.89,18.18,8.9,88,86
424725,269244482,6,24,2,2307,340,70,88,12,4.3,54.89,18.18,8.9,87.8,87
424725,269245168,6,24,5,2307,137,70,86,11,4.3,54.67,18.93,8.4,125.7,123
424725,269256428,6,24,5,2307,136,70,86,11,4.3,54.67,18.94,8.2,148.9,153
424725,269257467,6,24,2,2307,339,70,88,12,4.3,54.89,18.19,9,87.2,87
424725,267879998,5,24,3,2307,1721,70,88,12,4.3,54.54,12.42,9.2,77.1,75
424725,267631161,5,24,6,2307,1518,70,88,12,4.3,54.72,13.28,9.5,68.4,66
424725,267421493,5,24,9,2307,1318,70,88,12,4.3,54.63,14.12,8.6,106.4,105
424725,269273239,6,24,5,2307,134,70,86,11,4.3,54.66,18.94,7.8,199.9,204
424725,267636432,5,24,10,2307,1305,70,88,12,4.3,54.62,14.18,8.9,106.8,104
424725,267640337,5,24,2,2307,1743,70,88,12,4.3,54.52,12.33,9.1,74.8,75
424725,267650713,5,24,2,2307,1742,70,88,12,4.3,54.52,12.33,9.1,74.7,75
424725,267651420,5,24,6,2307,1516,70,88,12,4.3,54.72,13.29,9.5,68.1,66
424725,267098558,5,24,8,2307,1399,70,88,12,4.3,54.68,13.8,8.9,102.5,102
424725,269310201,6,24,5,2307,130,70,86,11,4.3,54.66,18.93,8.3,204.5,200
424725,267099113,5,24,2,2307,1790,70,88,12,4.3,54.43,12.21,8.8,42,38
424725,267658428,5,24,10,2307,1304,70,88,12,4.3,54.62,14.18,9,106.3,105
424725,269323809,6,24,2,2307,333,70,88,12,4.3,54.89,18.21,8.9,87.4,86
424725,267673474,5,24,2,2307,1740,70,88,12,4.3,54.53,12.34,9.1,74.9,75
424725,269328493,6,24,1,2307,415,0,0,0,3.78,54.88,17.87,8.7,87.8,87
424725,267100311,5,24,6,2307,1553,70,88,12,4.3,54.68,13.13,9.9,67.5,65
424725,267673491,5,24,6,2307,1515,70,88,12,4.3,54.72,13.29,9.4,67.7,66
424725,267684497,5,24,2,2307,1739,70,88,12,4.3,54.53,12.34,9.1,75.1,76
424725,267693063,5,24,6,2307,1514,70,88,12,4.3,54.72,13.29,9.3,68.3,65
424725,267694327,5,24,10,2307,1302,70,88,12,4.3,54.61,14.19,9,107.4,105
424725,269373223,6,24,2,2307,329,70,88,12,4.3,54.89,18.23,8.9,87.9,87
424725,269375763,6,24,2,2307,329,70,88,12,4.3,54.89,18.23,8.9,87.6,86
424725,267694899,5,24,2,2307,1738,70,88,12,4.3,54.53,12.35,9.1,75.3,75
424725,267130771,5,24,6,2307,1551,70,88,12,4.3,54.68,13.14,9.9,67.3,66
424725,267723758,5,24,10,2307,1300,70,88,12,4.3,54.61,14.2,8.9,102.3,100
424725,267142648,5,24,9,2307,1334,70,88,12,4.3,54.64,14.06,8.9,107.8,105
424725,267738959,5,24,3,2307,1734,70,88,12,4.3,54.53,12.36,9,75.6,75
424725,267759814,5,24,10,2307,1298,70,88,12,4.3,54.61,14.21,8.8,102.1,101
424725,267774659,5,24,3,2307,1731,70,88,12,4.3,54.53,12.38,9.1,76.8,75
424725,267783518,5,24,3,2307,1730,70,88,12,4.3,54.53,12.38,9.1,76.1,75
424725,267786956,5,24,10,2307,1297,70,88,12,4.3,54.61,14.21,8.9,103.4,102
424725,267168027,5,24,8,2307,1391,70,88,12,4.3,54.68,13.83,9,104.2,102
424725,267169436,5,24,2,2307,1784,70,88,12,4.3,54.45,12.23,9,46.3,42
424725,267795973,5,24,3,2307,1729,70,88,12,4.3,54.53,12.39,9.1,76.2,75
424725,267804862,5,24,3,2307,1728,70,88,12,4.3,54.53,12.39,9.1,76.5,75
424725,267804897,5,24,10,2307,1296,70,88,12,4.3,54.61,14.21,8.7,103.9,101
424725,267818529,5,24,10,2307,1295,70,88,12,4.3,54.61,14.22,8.8,103,101
424725,267198260,5,24,6,2307,1547,70,88,12,4.3,54.69,13.15,9.8,66.8,65
424725,267198720,5,24,8,2307,1387,70,88,12,4.3,54.67,13.85,9,103.3,102
424725,269504606,6,24,6,2307,107,70,86,11,4.3,54.61,18.89,8.7,203,208
424725,267818588,5,24,3,2307,1727,70,88,12,4.3,54.53,12.39,9.1,77.1,75
424725,267825811,5,24,3,2307,1726,70,88,12,4.3,54.53,12.4,9.2,76.7,75
424725,267248472,5,24,6,2307,1543,70,88,12,4.3,54.69,13.17,9.6,67.8,66
424725,267269857,5,24,2,2307,1776,70,88,12,4.3,54.46,12.25,8.9,24.5,21
424725,267277562,5,24,2,2307,1775,70,88,12,4.3,54.46,12.25,8.9,25.6,21
424725,267834409,5,24,10,2307,1294,70,88,12,4.3,54.61,14.22,8.8,103.6,101
424725,267333284,5,24,6,2307,1538,70,88,12,4.3,54.7,13.19,9.6,67.7,66
424725,267347082,5,24,9,2307,1322,70,88,12,4.3,54.63,14.11,8.8,107.2,105
424725,266752437,5,24,7,2307,1446,70,88,12,4.3,54.71,13.59,9.7,106.5,102
424725,267855760,5,24,10,2307,1293,70,88,12,4.3,54.61,14.23,8.7,103.4,101
424725,267870959,5,24,3,2307,1722,70,88,12,4.3,54.54,12.42,9.2,76.8,75
424725,267396579,5,24,2,2307,1765,70,88,12,4.3,54.49,12.27,9,20.9,18
424725,267406953,5,24,9,2307,1319,70,88,12,4.3,54.63,14.12,8.6,105.7,105
424725,267920317,5,24,10,2307,1290,70,88,12,4.3,54.61,14.24,8.7,103.7,101
424725,267958968,5,24,3,2307,1715,70,88,12,4.3,54.54,12.45,9.2,77.5,76
424725,268968817,6,24,1,2307,367,70,88,12,4.3,54.89,18.07,8.7,89.1,87
424725,268972720,6,24,5,2307,171,70,86,11,4.3,54.72,18.82,8.6,123.9,123
424725,267875107,5,24,10,2307,1292,70,88,12,4.3,54.61,14.23,8.7,103,101
424725,267907161,5,24,3,2307,1719,70,88,12,4.3,54.54,12.43,9.2,76.8,75
424725,269629328,6,24,2,2307,307,70,88,12,4.3,54.89,18.33,8.9,87.8,86
424725,267457625,5,24,10,2307,1316,70,88,12,4.3,54.62,14.13,8.5,106.3,105
424725,267458535,5,24,2,2307,1760,70,88,12,4.3,54.5,12.27,9,19.8,18
424725,268938844,6,24,5,2307,175,70,86,11,4.3,54.72,18.81,9,126.5,123
424725,267922933,5,24,3,2307,1718,70,88,12,4.3,54.54,12.43,9.2,77.3,75
424725,268939387,6,24,1,2307,369,70,88,12,4.3,54.89,18.06,8.7,89.1,87
424725,268972975,6,24,1,2307,366,70,88,12,4.3,54.89,18.08,8.7,88.1,87
424725,268946557,6,24,5,2307,173,70,86,11,4.3,54.72,18.81,9,126.5,123
424725,268980710,6,24,5,2307,170,70,86,11,4.3,54.71,18.82,8.5,123.9,124
424725,267927500,5,24,10,2307,1289,70,88,12,4.3,54.61,14.24,8.7,103,101
424725,268981172,6,24,1,2307,365,70,88,12,4.3,54.89,18.08,8.8,87.9,87
424725,267947038,5,24,10,2307,1288,70,88,12,4.3,54.61,14.25,8.6,103.7,101
424725,269629462,6,24,6,2307,92,70,88,12,4.3,54.58,18.86,8.5,220.5,222
424725,267971326,5,24,10,2307,1287,70,88,12,4.3,54.61,14.25,8.7,103.2,101
424725,268990399,6,24,1,2307,364,70,88,12,4.3,54.89,18.08,8.7,88.4,87
424725,268950203,6,24,1,2307,368,70,88,12,4.3,54.89,18.07,8.8,87.8,87
424725,269004714,6,24,5,2307,167,70,86,11,4.3,54.71,18.83,8.5,123.2,124
424725,269013623,6,24,1,2307,362,70,88,12,4.3,54.89,18.09,8.7,87.5,87
424725,268962861,6,24,5,2307,172,70,86,11,4.3,54.72,18.82,8.9,125.5,122
424725,269025073,6,24,1,2307,361,70,88,12,4.3,54.89,18.1,8.7,88.4,87
424725,269029760,6,24,5,2307,164,70,86,11,4.3,54.71,18.84,8.6,124.1,124
424725,269037644,6,24,1,2307,359,70,88,12,4.3,54.89,18.1,8.8,87.6,87
424725,269039217,6,24,5,2307,163,70,86,11,4.3,54.71,18.85,8.6,123.6,123
424725,269044082,6,24,1,2307,359,70,88,12,4.3,54.89,18.11,8.8,87.2,87
424725,269047672,6,24,5,2307,161,70,86,11,4.3,54.7,18.85,8.7,122.3,123
424725,269053908,6,24,5,2307,161,70,86,11,4.3,54.7,18.85,8.7,123.4,123
424725,269061814,6,24,5,2307,160,70,86,11,4.3,54.7,18.86,8.7,123.7,123
424725,269074990,6,24,2,2307,356,70,88,12,4.3,54.89,18.12,8.9,87.7,86
424725,269080352,6,24,5,2307,157,70,86,11,4.3,54.7,18.87,8.7,123.2,123
424725,269096964,6,24,5,2307,155,70,86,11,4.3,54.7,18.87,8.7,125.1,123
424725,267539809,5,24,2,2307,1753,70,88,12,4.3,54.52,12.29,9,37.2,42
424725,269102337,6,24,2,2307,353,70,88,12,4.3,54.89,18.13,8.9,87.9,86
424725,267011487,5,24,8,2307,1411,70,88,12,4.3,54.69,13.75,9.1,101.2,101
424725,269106735,6,24,5,2307,154,70,86,11,4.3,54.69,18.88,8.7,125.9,123
424725,269111425,6,24,5,2307,153,70,86,11,4.3,54.69,18.88,8.7,123.6,123
424725,269113594,6,24,2,2307,352,70,88,12,4.3,54.89,18.13,8.9,87.7,86
424725,269120687,6,24,5,2307,152,70,86,11,4.3,54.69,18.88,8.7,124.6,123
424725,269124942,6,24,2,2307,351,70,88,12,4.3,54.89,18.14,8.9,88.3,87
424725,269128211,6,24,5,2307,151,70,86,11,4.3,54.69,18.89,8.7,125.8,123
424725,269136133,6,24,5,2307,150,70,86,11,4.3,54.69,18.89,8.7,125.9,123
424725,269137853,6,24,2,2307,350,70,88,12,4.3,54.89,18.14,8.9,88.1,87
424725,269141943,6,24,5,2307,149,70,86,11,4.3,54.69,18.89,8.7,126,123
424725,269149574,6,24,2,2307,349,70,88,12,4.3,54.89,18.15,8.9,87.8,87
424725,269152222,6,24,5,2307,148,70,86,11,4.3,54.69,18.9,8.7,125.3,123
424725,269158540,6,24,2,2307,348,70,88,12,4.3,54.89,18.15,8.9,87.5,86
424725,269160069,6,24,5,2307,147,70,86,11,4.3,54.68,18.9,8.7,125.8,123
424725,269168408,6,24,2,2307,347,70,88,12,4.3,54.89,18.15,8.9,87.2,87
424725,269175516,6,24,2,2307,346,70,88,12,4.3,54.89,18.16,8.9,87.5,87
424725,269176249,6,24,5,2307,145,70,86,11,4.3,54.68,18.91,8.7,125,123
424725,267593953,5,24,2,2307,1748,70,88,12,4.3,54.52,12.31,9.1,74.6,75
424725,269186538,6,24,2,2307,345,70,88,12,4.3,54.89,18.16,8.9,87.3,87
424725,268011975,5,24,3,2307,1710,70,88,12,4.3,54.54,12.47,9.2,76.9,75
424725,268019855,5,24,3,2307,1709,70,88,12,4.3,54.54,12.47,9.2,77,74
424725,269192958,6,24,5,2307,143,70,86,11,4.3,54.68,18.91,8.6,125.2,123
424725,267600411,5,24,2,2307,1747,70,88,12,4.3,54.52,12.31,9.1,74.4,75
424725,270271828,6,24,3,2307,247,70,88,12,4.3,54.83,18.55,8.6,126.2,126
424725,269205384,6,24,5,2307,142,70,86,11,4.3,54.68,18.92,8.5,125.6,123
424725,269213488,6,24,5,2307,141,70,86,11,4.3,54.68,18.92,8.6,126.7,123
424725,268044957,5,24,10,2307,1283,70,88,12,4.3,54.6,14.27,8.7,103.5,101
424725,268068989,5,24,3,2307,1705,70,88,12,4.3,54.55,12.49,9.2,76.5,74
424725,268082006,5,24,3,2307,1704,70,88,12,4.3,54.55,12.49,9.2,76.9,74
424725,269222098,6,24,5,2307,140,70,86,11,4.3,54.67,18.92,8.5,127.5,123
424725,268086940,5,24,10,2307,1280,70,88,12,4.3,54.6,14.28,8.7,103.3,102
424725,268108739,5,24,10,2307,1279,70,88,12,4.3,54.6,14.28,8.6,102.8,101
424725,269230475,6,24,5,2307,139,70,86,11,4.3,54.67,18.93,8.5,125.7,123
424725,268134429,5,24,10,2307,1278,70,88,12,4.3,54.6,14.29,8.7,102.6,101
424725,268168327,5,24,10,2307,1276,70,88,12,4.3,54.6,14.29,8.7,103.3,101
424725,268398170,5,24,3,2307,1699,70,88,12,4.3,54.55,12.51,9.3,76.4,74
424725,269249402,6,24,5,2307,137,70,86,11,4.3,54.67,18.93,8.4,128.5,130
424725,269264403,6,24,0,2307,420,0,0,0,3.78,54.88,17.85,8.8,88.4,88
424725,267623072,5,24,2,2307,1745,70,88,12,4.3,54.52,12.32,9.1,74.7,75
424725,267070293,5,24,8,2307,1403,70,88,12,4.3,54.68,13.78,9,101.8,102
424725,268400202,5,24,3,2307,1697,70,88,12,4.3,54.55,12.52,9.3,76.1,73
424725,268401488,5,24,3,2307,1696,70,88,12,4.3,54.55,12.53,9.3,76.2,73
424725,268406421,5,24,3,2307,1692,70,88,12,4.3,54.55,12.54,9.3,76.4,73
424725,269264460,6,24,5,2307,135,70,86,11,4.3,54.67,18.94,8,172.2,178
424725,268408992,5,24,3,2307,1690,70,88,12,4.3,54.56,12.55,9.4,76.3,72
424725,269267416,6,24,2,2307,338,70,88,12,4.3,54.89,18.19,8.9,87.4,87
424725,268411350,5,24,3,2307,1688,70,88,12,4.3,54.56,12.56,9.4,75.7,72
424725,269280757,6,24,2,2307,337,70,88,12,4.3,54.89,18.2,8.9,86.8,86
424725,268413065,5,24,3,2307,1687,70,88,12,4.3,54.56,12.57,9.4,76.3,72
424725,268416299,5,24,3,2307,1684,70,88,12,4.3,54.56,12.58,9.4,76.1,73
424725,269282767,6,24,5,2307,133,70,86,11,4.3,54.66,18.93,8,210.8,209
424725,269291584,6,24,5,2307,132,70,86,11,4.3,54.66,18.93,8.2,208.6,205
424725,267643536,5,24,6,2307,1517,70,88,12,4.3,54.72,13.28,9.4,68.3,65
424725,269293755,6,24,2,2307,336,70,88,12,4.3,54.89,18.2,9,87.3,87
424725,268421818,5,24,3,2307,1680,70,88,12,4.3,54.56,12.6,9.3,74.3,71
424725,268422771,5,24,3,2307,1679,70,88,12,4.3,54.56,12.6,9.3,74.8,71
424725,269301053,6,24,2,2307,335,70,88,12,4.3,54.89,18.21,8.9,87.2,87
424725,269301401,6,24,5,2307,131,70,86,11,4.3,54.66,18.93,8.3,204.7,202
424725,268425253,5,24,4,2307,1677,70,88,12,4.3,54.56,12.61,9.3,74.6,71
424725,268426954,5,24,4,2307,1676,70,88,12,4.3,54.56,12.61,9.2,74.5,70
424725,268428153,5,24,4,2307,1675,70,88,12,4.3,54.57,12.62,9.3,71.9,67
424725,268429405,5,24,4,2307,1673,70,88,12,4.3,54.57,12.62,9.3,71.4,67
424725,268435677,5,24,4,2307,1668,70,88,12,4.3,54.57,12.64,9.2,70,67
